,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_15,684.0,913.0,560.0,1077.0,509.0,774.0,577.0,991.0,1052.0,438.0,668.0,739.0,1108.0,774.0,819.0,0.0,695.0,365.0,540.0,653.0,1071.0,1149.0,959.0,302.0,899.0,969.0,937.0,542.0,755.0,478.0,443.0,623.0,443.0,1132.0,737.0,918.0,567.0,937.0,620.0,815.0,400.0,1211.0,603.0,959.0,875.0,972.0,857.0,779.0,465.0,824.0,604.0,1840.0
G_16,25.0,239.0,160.0,400.0,224.0,107.0,142.0,322.0,374.0,281.0,48.0,74.0,433.0,97.0,145.0,695.0,0.0,358.0,175.0,64.0,394.0,472.0,284.0,420.0,227.0,296.0,266.0,181.0,80.0,246.0,284.0,100.0,284.0,455.0,71.0,248.0,166.0,256.0,112.0,150.0,326.0,538.0,130.0,290.0,200.0,300.0,179.0,97.0,266.0,154.0,122.0,1160.0
G_17,347.0,576.0,223.0,737.0,167.0,442.0,242.0,655.0,714.0,108.0,338.0,404.0,770.0,441.0,480.0,365.0,358.0,0.0,203.0,321.0,730.0,815.0,623.0,88.0,561.0,632.0,597.0,201.0,418.0,147.0,98.0,281.0,108.0,794.0,395.0,581.0,225.0,597.0,282.0,483.0,79.0,872.0,260.0,620.0,539.0,631.0,521.0,437.0,129.0,486.0,261.0,1500.0
G_18,184.0,406.0,48.0,556.0,77.0,267.0,67.0,481.0,534.0,128.0,168.0,230.0,590.0,266.0,303.0,540.0,175.0,203.0,0.0,143.0,555.0,635.0,441.0,262.0,383.0,454.0,419.0,29.0,243.0,93.0,132.0,107.0,127.0,617.0,227.0,403.0,49.0,419.0,120.0,309.0,174.0,694.0,89.0,447.0,361.0,456.0,342.0,260.0,113.0,314.0,87.0,1320.0
G_19,66.0,283.0,124.0,446.0,184.0,146.0,105.0,361.0,419.0,242.0,40.0,112.0,475.0,147.0,185.0,653.0,64.0,321.0,143.0,0.0,440.0,517.0,328.0,380.0,270.0,331.0,303.0,149.0,124.0,212.0,247.0,66.0,248.0,500.0,111.0,287.0,128.0,304.0,70.0,190.0,286.0,581.0,90.0,332.0,246.0,339.0,228.0,144.0,228.0,200.0,84.0,1200.0
G_20,391.0,176.0,533.0,28.0,591.0,318.0,520.0,93.0,38.0,656.0,418.0,360.0,65.0,319.0,287.0,1071.0,394.0,730.0,555.0,440.0,0.0,107.0,142.0,792.0,203.0,116.0,159.0,558.0,339.0,614.0,653.0,478.0,653.0,90.0,352.0,182.0,532.0,157.0,479.0,278.0,696.0,164.0,497.0,141.0,223.0,120.0,236.0,318.0,637.0,286.0,495.0,780.0
G_21,475.0,263.0,618.0,104.0,680.0,408.0,600.0,182.0,127.0,737.0,492.0,445.0,59.0,397.0,364.0,1149.0,472.0,815.0,635.0,517.0,107.0,0.0,220.0,878.0,277.0,205.0,248.0,632.0,417.0,702.0,737.0,555.0,735.0,37.0,443.0,264.0,621.0,239.0,563.0,367.0,774.0,83.0,574.0,230.0,298.0,207.0,321.0,396.0,718.0,369.0,582.0,700.0
G_22,283.0,74.0,429.0,138.0,480.0,207.0,404.0,69.0,124.0,542.0,301.0,247.0,180.0,209.0,170.0,959.0,284.0,623.0,441.0,328.0,142.0,220.0,0.0,680.0,88.0,40.0,45.0,444.0,224.0,504.0,539.0,366.0,545.0,205.0,245.0,69.0,423.0,50.0,369.0,167.0,581.0,280.0,380.0,36.0,102.0,51.0,123.0,210.0,520.0,180.0,390.0,900.0
G_23,413.0,636.0,280.0,799.0,229.0,501.0,305.0,714.0,771.0,163.0,402.0,457.0,831.0,500.0,539.0,302.0,420.0,88.0,262.0,380.0,792.0,878.0,680.0,0.0,626.0,689.0,660.0,271.0,482.0,211.0,167.0,347.0,169.0,856.0,456.0,639.0,284.0,657.0,347.0,539.0,137.0,937.0,324.0,681.0,602.0,696.0,583.0,505.0,190.0,548.0,327.0,1560.0
G_24,218.0,56.0,365.0,202.0,428.0,150.0,347.0,121.0,186.0,481.0,241.0,188.0,242.0,152.0,113.0,899.0,227.0,561.0,383.0,270.0,203.0,277.0,88.0,626.0,0.0,107.0,67.0,383.0,173.0,447.0,482.0,306.0,479.0,264.0,190.0,58.0,368.0,67.0,309.0,113.0,524.0,342.0,328.0,89.0,48.0,106.0,74.0,148.0,466.0,125.0,327.0,960.0
G_25,289.0,85.0,436.0,127.0,491.0,219.0,419.0,45.0,96.0,553.0,309.0,261.0,155.0,218.0,185.0,969.0,296.0,632.0,454.0,331.0,116.0,205.0,40.0,689.0,107.0,0.0,57.0,456.0,233.0,518.0,555.0,379.0,555.0,187.0,256.0,90.0,431.0,60.0,373.0,181.0,598.0,262.0,396.0,54.0,121.0,20.0,145.0,222.0,529.0,196.0,395.0,880.0
G_26,258.0,50.0,404.0,164.0,465.0,185.0,388.0,84.0,143.0,521.0,275.0,225.0,196.0,182.0,155.0,937.0,266.0,597.0,419.0,303.0,159.0,248.0,45.0,660.0,67.0,57.0,0.0,418.0,201.0,486.0,520.0,339.0,521.0,226.0,221.0,52.0,396.0,26.0,347.0,145.0,562.0,301.0,363.0,46.0,87.0,62.0,112.0,186.0,502.0,151.0,365.0,920.0
G_27,181.0,400.0,50.0,559.0,74.0,268.0,77.0,479.0,535.0,127.0,163.0,230.0,592.0,260.0,307.0,542.0,181.0,201.0,29.0,149.0,558.0,632.0,444.0,271.0,383.0,456.0,418.0,0.0,239.0,90.0,128.0,105.0,127.0,611.0,226.0,403.0,46.0,416.0,111.0,308.0,167.0,694.0,89.0,444.0,358.0,461.0,348.0,259.0,106.0,306.0,92.0,1320.0
G_28,83.0,177.0,223.0,345.0,285.0,49.0,203.0,259.0,314.0,341.0,96.0,48.0,378.0,45.0,91.0,755.0,80.0,418.0,243.0,124.0,339.0,417.0,224.0,482.0,173.0,233.0,201.0,239.0,0.0,304.0,339.0,163.0,343.0,397.0,45.0,181.0,225.0,201.0,172.0,88.0,382.0,480.0,181.0,228.0,145.0,241.0,124.0,52.0,322.0,94.0,181.0,1100.0
G_29,236.0,464.0,112.0,623.0,51.0,312.0,128.0,541.0,598.0,70.0,227.0,285.0,658.0,320.0,366.0,478.0,246.0,147.0,93.0,212.0,614.0,702.0,504.0,211.0,447.0,518.0,486.0,90.0,304.0,0.0,73.0,174.0,74.0,681.0,279.0,464.0,112.0,481.0,168.0,360.0,109.0,755.0,154.0,500.0,424.0,518.0,398.0,323.0,48.0,373.0,147.0,1380.0
G_30,272.0,497.0,148.0,657.0,91.0,368.0,167.0,575.0,634.0,31.0,259.0,323.0,694.0,367.0,398.0,443.0,284.0,98.0,132.0,247.0,653.0,737.0,539.0,167.0,482.0,555.0,520.0,128.0,339.0,73.0,0.0,202.0,35.0,717.0,319.0,502.0,151.0,520.0,211.0,402.0,73.0,792.0,187.0,542.0,460.0,558.0,442.0,363.0,56.0,402.0,184.0,1420.0
G_31,106.0,318.0,87.0,481.0,156.0,190.0,69.0,404.0,456.0,204.0,83.0,149.0,514.0,187.0,222.0,623.0,100.0,281.0,107.0,66.0,478.0,555.0,366.0,347.0,306.0,379.0,339.0,105.0,163.0,174.0,202.0,0.0,195.0,534.0,147.0,327.0,92.0,342.0,43.0,225.0,249.0,619.0,52.0,367.0,282.0,377.0,265.0,183.0,192.0,225.0,46.0,1240.0
G_32,275.0,494.0,147.0,661.0,95.0,365.0,159.0,576.0,634.0,25.0,260.0,316.0,698.0,361.0,400.0,443.0,284.0,108.0,127.0,248.0,653.0,735.0,545.0,169.0,479.0,555.0,521.0,127.0,343.0,74.0,35.0,195.0,0.0,716.0,319.0,500.0,150.0,520.0,203.0,405.0,72.0,794.0,184.0,544.0,460.0,556.0,443.0,361.0,52.0,409.0,182.0,1420.0
G_33,454.0,242.0,596.0,85.0,663.0,389.0,577.0,165.0,105.0,715.0,478.0,423.0,41.0,376.0,348.0,1132.0,455.0,794.0,617.0,500.0,90.0,37.0,205.0,856.0,264.0,187.0,226.0,611.0,397.0,681.0,717.0,534.0,716.0,0.0,417.0,243.0,602.0,221.0,544.0,343.0,758.0,103.0,557.0,201.0,282.0,185.0,303.0,379.0,701.0,342.0,560.0,720.0
G_34,62.0,205.0,196.0,361.0,264.0,67.0,183.0,280.0,331.0,323.0,85.0,22.0,397.0,66.0,106.0,737.0,71.0,395.0,227.0,111.0,352.0,443.0,245.0,456.0,190.0,256.0,221.0,226.0,45.0,279.0,319.0,147.0,319.0,417.0,0.0,195.0,204.0,223.0,148.0,103.0,363.0,497.0,167.0,238.0,166.0,253.0,141.0,69.0,307.0,109.0,160.0,1120.0
G_35,244.0,31.0,379.0,190.0,436.0,164.0,365.0,99.0,161.0,499.0,259.0,197.0,224.0,169.0,132.0,918.0,248.0,581.0,403.0,287.0,182.0,264.0,69.0,639.0,58.0,90.0,52.0,403.0,181.0,464.0,502.0,327.0,500.0,243.0,195.0,0.0,377.0,43.0,325.0,119.0,536.0,323.0,345.0,66.0,71.0,87.0,79.0,172.0,484.0,125.0,343.0,940.0
G_36,164.0,380.0,25.0,542.0,92.0,246.0,54.0,459.0,512.0,148.0,144.0,207.0,572.0,245.0,276.0,567.0,166.0,225.0,49.0,128.0,532.0,621.0,423.0,284.0,368.0,431.0,396.0,46.0,225.0,112.0,151.0,92.0,150.0,602.0,204.0,377.0,0.0,393.0,90.0,280.0,190.0,674.0,72.0,419.0,336.0,435.0,328.0,249.0,128.0,294.0,73.0,1300.0
G_37,257.0,45.0,400.0,167.0,459.0,184.0,387.0,76.0,136.0,514.0,279.0,224.0,197.0,178.0,142.0,937.0,256.0,597.0,419.0,304.0,157.0,239.0,50.0,657.0,67.0,60.0,26.0,416.0,201.0,481.0,520.0,342.0,520.0,221.0,223.0,43.0,393.0,0.0,346.0,143.0,558.0,302.0,367.0,50.0,88.0,63.0,104.0,181.0,497.0,152.0,365.0,920.0
G_38,103.0,323.0,93.0,488.0,146.0,187.0,72.0,399.0,456.0,211.0,85.0,151.0,518.0,184.0,226.0,620.0,112.0,282.0,120.0,70.0,479.0,563.0,369.0,347.0,309.0,373.0,347.0,111.0,172.0,168.0,211.0,43.0,203.0,544.0,148.0,325.0,90.0,346.0,0.0,227.0,248.0,615.0,54.0,365.0,289.0,378.0,268.0,183.0,178.0,242.0,50.0,1240.0
G_39,141.0,124.0,282.0,288.0,347.0,62.0,265.0,204.0,257.0,398.0,158.0,103.0,316.0,68.0,38.0,815.0,150.0,483.0,309.0,190.0,278.0,367.0,167.0,539.0,113.0,181.0,145.0,308.0,88.0,360.0,402.0,225.0,405.0,343.0,103.0,119.0,280.0,143.0,227.0,0.0,448.0,418.0,256.0,158.0,90.0,177.0,66.0,75.0,383.0,36.0,247.0,1040.0
G_40,323.0,541.0,193.0,701.0,135.0,402.0,207.0,619.0,677.0,73.0,300.0,362.0,737.0,404.0,442.0,400.0,326.0,79.0,174.0,286.0,696.0,774.0,581.0,137.0,524.0,598.0,562.0,167.0,382.0,109.0,73.0,249.0,72.0,758.0,363.0,536.0,190.0,558.0,248.0,448.0,0.0,837.0,226.0,584.0,503.0,604.0,480.0,399.0,99.0,446.0,234.0,1460.0
G_41,532.0,325.0,677.0,159.0,739.0,464.0,654.0,240.0,181.0,796.0,556.0,498.0,121.0,459.0,418.0,1211.0,538.0,872.0,694.0,581.0,164.0,83.0,280.0,937.0,342.0,262.0,301.0,694.0,480.0,755.0,792.0,619.0,794.0,103.0,497.0,323.0,674.0,302.0,615.0,418.0,837.0,0.0,635.0,280.0,355.0,260.0,385.0,459.0,772.0,425.0,641.0,640.0
G_42,126.0,344.0,70.0,504.0,135.0,215.0,51.0,421.0,479.0,188.0,106.0,172.0,535.0,209.0,250.0,603.0,130.0,260.0,89.0,90.0,497.0,574.0,380.0,324.0,328.0,396.0,363.0,89.0,181.0,154.0,187.0,52.0,184.0,557.0,167.0,345.0,72.0,367.0,54.0,256.0,226.0,635.0,0.0,390.0,306.0,402.0,286.0,201.0,168.0,257.0,35.0,1260.0
G_43,280.0,65.0,417.0,145.0,489.0,207.0,405.0,63.0,122.0,545.0,307.0,244.0,179.0,209.0,172.0,959.0,290.0,620.0,447.0,332.0,141.0,230.0,36.0,681.0,89.0,54.0,46.0,444.0,228.0,500.0,542.0,367.0,544.0,201.0,238.0,66.0,419.0,50.0,365.0,158.0,584.0,280.0,390.0,0.0,116.0,46.0,132.0,205.0,526.0,173.0,385.0,900.0
G_44,202.0,75.0,343.0,224.0,404.0,130.0,321.0,150.0,199.0,459.0,217.0,166.0,258.0,122.0,89.0,875.0,200.0,539.0,361.0,246.0,223.0,298.0,102.0,602.0,48.0,121.0,87.0,358.0,145.0,424.0,460.0,282.0,460.0,282.0,166.0,71.0,336.0,88.0,289.0,90.0,503.0,355.0,306.0,116.0,0.0,122.0,48.0,132.0,440.0,98.0,308.0,980.0
G_45,292.0,85.0,429.0,127.0,500.0,223.0,423.0,46.0,97.0,553.0,313.0,263.0,156.0,223.0,184.0,972.0,300.0,631.0,456.0,339.0,120.0,207.0,51.0,696.0,106.0,20.0,62.0,461.0,241.0,518.0,558.0,377.0,556.0,185.0,253.0,87.0,435.0,63.0,378.0,177.0,604.0,260.0,402.0,46.0,122.0,0.0,141.0,221.0,535.0,191.0,393.0,880.0
G_46,184.0,83.0,321.0,242.0,378.0,104.0,307.0,162.0,218.0,440.0,204.0,143.0,280.0,102.0,68.0,857.0,179.0,521.0,342.0,228.0,236.0,321.0,123.0,583.0,74.0,145.0,112.0,348.0,124.0,398.0,442.0,265.0,443.0,303.0,141.0,79.0,328.0,104.0,268.0,66.0,480.0,385.0,286.0,132.0,48.0,141.0,0.0,108.0,426.0,69.0,281.0,1000.0
G_47,107.0,164.0,242.0,327.0,310.0,36.0,229.0,244.0,300.0,363.0,128.0,75.0,357.0,25.0,73.0,779.0,97.0,437.0,260.0,144.0,318.0,396.0,210.0,505.0,148.0,222.0,186.0,259.0,52.0,323.0,363.0,183.0,361.0,379.0,69.0,172.0,249.0,181.0,183.0,75.0,399.0,459.0,201.0,205.0,132.0,221.0,108.0,0.0,344.0,82.0,205.0,1080.0
G_48,256.0,481.0,132.0,646.0,69.0,341.0,154.0,558.0,614.0,49.0,240.0,308.0,671.0,339.0,386.0,465.0,266.0,129.0,113.0,228.0,637.0,718.0,520.0,190.0,466.0,529.0,502.0,106.0,322.0,48.0,56.0,192.0,52.0,701.0,307.0,484.0,128.0,497.0,178.0,383.0,99.0,772.0,168.0,526.0,440.0,535.0,426.0,344.0,0.0,393.0,169.0,1400.0
G_49,156.0,133.0,285.0,295.0,354.0,83.0,281.0,213.0,261.0,409.0,169.0,105.0,324.0,73.0,38.0,824.0,154.0,486.0,314.0,200.0,286.0,369.0,180.0,548.0,125.0,196.0,151.0,306.0,94.0,373.0,402.0,225.0,409.0,342.0,109.0,125.0,294.0,152.0,242.0,36.0,446.0,425.0,257.0,173.0,98.0,191.0,69.0,82.0,393.0,0.0,249.0,1040.0
G_50,122.0,338.0,64.0,505.0,129.0,206.0,46.0,421.0,477.0,185.0,105.0,167.0,536.0,208.0,241.0,604.0,122.0,261.0,87.0,84.0,495.0,582.0,390.0,327.0,327.0,395.0,365.0,92.0,181.0,147.0,184.0,46.0,182.0,560.0,160.0,343.0,73.0,365.0,50.0,247.0,234.0,641.0,35.0,385.0,308.0,393.0,281.0,205.0,169.0,249.0,0.0,1260.0
G_51,1160.0,940.0,1300.0,780.0,1360.0,1080.0,1280.0,860.0,800.0,1420.0,1180.0,1120.0,740.0,1080.0,1040.0,1840.0,1160.0,1500.0,1320.0,1200.0,780.0,700.0,900.0,1560.0,960.0,880.0,920.0,1320.0,1100.0,1380.0,1420.0,1240.0,1420.0,720.0,1120.0,940.0,1300.0,920.0,1240.0,1040.0,1460.0,640.0,1260.0,900.0,980.0,880.0,1000.0,1080.0,1400.0,1040.0,1260.0,0.0
